Customer_ID,Customer_Name,Nationality,Room_Type,Units_Rooms,Days_Booked,Weekend_Days,Arrival_Month,Arrival_Month_Name,Price_Per_Room,Total_Payment,Cancellation,Year
1777,Anastasia Lebedev,Russia,couple,2,6,2,2,February,2000,24000,0,2023
1778,Astrid Larsson,Denmark,family,2,6,3,5,May,2000,24000,0,2023
1779,Valentina de Jong,Italy,couple,2,2,2,5,May,2000,8000,0,2023
1780,Ulrike Bakker,Sweden,couple,1,2,2,11,November,2000,4000,0,2023
1781,Sophie Russo,Germany,single,1,7,3,9,September,2000,14000,0,2023
1782,Katarina Volkov,Russia,single,1,3,1,10,October,2000,6000,0,2023
1783,Manuel Weber,Sweden,couple,1,12,1,8,August,2000,24000,0,2023
1784,Sophie Meyer,Sweden,single,1,8,1,3,March,2000,16000,0,2023
1785,Valentina Jansen,Netherlands,couple,1,3,1,5,May,2000,6000,0,2023
1786,Viktor Petrov,Russia,couple,1,10,0,8,August,2000,20000,0,2023
1787,Jose de Jong,France,family,2,3,2,10,October,2000,12000,0,2023
1788,Giuseppe Janssen,Germany,couple,1,2,0,5,May,2000,4000,0,2023
1789,Alexei Smirnov,Russia,single,1,10,1,2,February,2000,20000,0,2023
1790,Anna Martinez,France,family,1,4,3,8,August,2000,8000,0,2023
1791,Sophie Eriksson,Sweden,couple,1,9,2,2,February,2000,18000,0,2023
1792,Lars Colombo,Denmark,family,3,3,1,4,April,2000,18000,0,2023
1793,Thomas van den Berg,Italy,couple,1,1,1,4,April,2000,2000,0,2023
1794,Valentina Petit,Germany,family,1,7,0,5,May,2000,14000,0,2023
1795,Carlos Petit,Germany,couple,1,12,0,1,January,2000,24000,0,2023
1796,Maria Kozlov,Russia,single,1,13,4,3,March,2000,26000,0,2023
1797,Anastasia Novikov,Russia,couple,1,6,3,7,July,2000,12000,0,2023
1798,Antonio van Dijk,Germany,single,1,1,1,8,August,2000,2000,0,2023
1799,Svetlana Popov,Russia,couple,1,6,4,9,September,2000,12000,0,2023
1800,Piet de Jong,Netherlands,family,1,1,0,6,June,2000,2000,0,2023
1801,Karin Romano,Netherlands,single,1,1,1,7,July,2000,2000,0,2023
1802,Erik Fischer,Spain,family,2,2,0,10,October,2000,4000,1,2023
1803,Klaus Wagner,France,family,1,2,0,1,January,2000,4000,0,2023
1804,Sophie Martinez,Denmark,single,1,10,0,7,July,2000,20000,0,2023
1805,Hans Becker,Netherlands,couple,1,4,1,5,May,2000,8000,0,2023
1806,Pierre Lopez,Finland,couple,1,9,2,4,April,2000,18000,0,2023
1807,Jose Mueller,Spain,couple,1,1,0,7,July,2000,2000,0,2023
1808,Carlos Robert,Poland,single,1,1,0,5,May,2000,2000,0,2023
1809,Lars Martin,Italy,family,2,2,0,12,December,2000,8000,0,2023
1810,Lisa Esposito,Netherlands,single,1,7,3,7,July,2000,14000,0,2023
1811,Pierre Russo,Spain,family,1,14,2,6,June,2000,28000,0,2023
1812,Dmitri Petrov,Russia,couple,1,3,0,5,May,2000,6000,0,2023
1813,Sylvie Meyer,Spain,family,1,4,2,2,February,2000,8000,0,2023
1814,Elena Volkov,Russia,family,3,2,2,7,July,2000,12000,0,2023
1815,Boris Volkov,Russia,family,1,12,2,6,June,2000,24000,0,2023
1816,Sophie Esposito,Sweden,couple,1,12,1,9,September,2000,24000,0,2023
1817,Anna Olsson,Czech Republic,family,2,10,4,9,September,2000,40000,0,2023
1818,Sergei Solovyov,Russia,single,1,5,0,12,December,2000,10000,0,2023
1819,Lisa Meyer,Denmark,family,1,13,4,9,September,2000,26000,0,2023
1820,Igor Petrov,Russia,couple,1,8,0,11,November,2000,16000,0,2023
1821,Philippe Sanchez,Sweden,family,2,1,1,9,September,2000,4000,0,2023
1822,Thomas Martin,Netherlands,family,1,4,1,8,August,2000,8000,0,2023
1823,Kees Durand,Finland,family,1,6,0,3,March,2000,12000,0,2023
1824,Natasha Vasiliev,Russia,couple,1,9,0,4,April,2000,18000,0,2023
1825,Andreas Mueller,Italy,couple,1,1,1,2,February,2000,2000,0,2023
1826,Anastasia Kuznetsov,Russia,couple,1,5,1,8,August,2000,10000,0,2023
1827,Carlos Olsson,Italy,single,1,3,2,9,September,2000,6000,0,2023
1828,Sabine Sanchez,France,couple,1,12,4,9,September,2000,24000,0,2023
1829,Thomas Durand,Italy,single,1,1,0,12,December,2000,2000,0,2023
1830,Alessia Meyer,Norway,family,1,1,1,2,February,2000,2000,0,2023
1831,Anna Wagner,France,couple,2,5,1,8,August,2000,20000,0,2023
1832,Igor Morozov,Russia,single,1,3,3,9,September,2000,6000,0,2023
1833,Giulia Esposito,Netherlands,family,3,2,2,4,April,2000,12000,0,2023
1834,Sabine Garcia,Finland,family,1,2,0,3,March,2000,4000,0,2023
1835,Mikhail Popov,Russia,single,1,9,2,10,October,2000,18000,0,2023
1836,Thomas de Vries,Poland,couple,2,13,4,3,March,2000,52000,0,2023
1837,Piet Mueller,Denmark,family,1,3,3,4,April,2000,6000,0,2023
1838,Tatiana Volkov,Russia,couple,1,5,2,6,June,2000,10000,0,2023
1839,Larisa Petrov,Russia,couple,2,6,3,7,July,2000,24000,0,2023
1840,Anna Petit,France,family,2,3,3,11,November,2000,12000,0,2023
1841,Mikhail Solovyov,Russia,family,1,13,1,11,November,2000,26000,0,2023
1842,Emma Larsson,Spain,single,1,2,2,2,February,2000,4000,0,2023
1843,Larisa Sokolov,Russia,family,1,8,4,11,November,2000,16000,0,2023
1844,Anna Wagner,Denmark,family,1,5,2,11,November,2000,5000,1,2023
1845,Sabine Becker,Germany,family,2,8,3,6,June,2000,32000,0,2023
1846,Kees Garcia,Netherlands,couple,1,2,2,11,November,2000,4000,0,2023
1847,Francesca Fernandez,Poland,couple,1,2,2,9,September,2000,4000,0,2023
1848,Anastasia Popov,Russia,couple,1,8,2,8,August,2000,16000,0,2023
1849,Catherine Russo,Czech Republic,couple,1,1,1,5,May,2000,2000,0,2023
1850,Lisa Meyer,Netherlands,family,1,9,0,4,April,2000,18000,0,2023
1851,Catherine van Dijk,Italy,couple,1,1,0,11,November,2000,2000,0,2023
1852,Anna Andersson,Germany,family,2,2,1,2,February,2000,8000,0,2023
1853,Tatiana Novikov,Russia,couple,2,7,1,6,June,2000,28000,0,2023
1854,Alexei Novikov,Russia,couple,1,3,3,2,February,2000,6000,0,2023
1855,Philippe de Vries,Spain,couple,1,4,0,8,August,2000,8000,0,2023
1856,Anna Jansen,Germany,family,2,3,2,10,October,2000,12000,0,2023
1857,Michel Rodriguez,Spain,couple,1,13,1,5,May,2000,26000,0,2023
1858,Isabelle Nilsson,Netherlands,couple,1,2,1,9,September,2000,4000,0,2023
1859,Stefan Leroy,Sweden,family,1,4,2,6,June,2000,8000,0,2023
1860,Carmen Garcia,Norway,couple,2,1,0,5,May,2000,2000,1,2023
1861,Petra Leroy,Germany,family,2,4,1,8,August,2000,16000,0,2023
1862,Maria Vinogradov,Russia,family,2,2,1,9,September,2000,8000,0,2023
1863,Dmitri Pavlov,Russia,couple,1,8,4,6,June,2000,16000,0,2023
1864,Alexei Petrov,Russia,single,1,1,1,8,August,2000,2000,0,2023
1865,Giuseppe Martin,Finland,single,1,8,0,5,May,2000,16000,0,2023
1866,Alessia Bakker,Sweden,family,1,3,2,7,July,2000,6000,0,2023
1867,Chiara Ricci,Germany,couple,2,7,0,4,April,2000,28000,0,2023
1868,Olga Volkov,Russia,couple,1,9,2,8,August,2000,18000,0,2023
1869,Astrid Sanchez,Italy,couple,1,2,1,7,July,2000,4000,0,2023
1870,Ingrid Weber,France,family,3,6,3,2,February,2000,18000,1,2023
1871,Alexei Golubev,Russia,couple,1,13,3,6,June,2000,26000,0,2023
1872,Dmitri Petrov,Russia,couple,1,2,0,3,March,2000,4000,0,2023
1873,Sylvie Petit,Poland,family,2,12,2,4,April,2000,48000,0,2023
1874,Klaus Fischer,France,family,3,6,4,3,March,2000,36000,0,2023
1875,Karin Rodriguez,Spain,couple,1,1,1,4,April,2000,2000,0,2023
1876,Isabel Ferrari,Sweden,couple,1,1,0,10,October,2000,2000,0,2023
1877,Natasha Solovyov,Russia,single,1,2,0,6,June,2000,2000,1,2023
1878,Carlos Olsson,Sweden,family,1,14,1,11,November,2000,28000,0,2023
1879,Valentina Meyer,Spain,single,1,10,0,2,February,2000,20000,0,2023
1880,Sophie van den Berg,Poland,couple,1,8,4,1,January,2000,16000,0,2023
1881,Pilar Johansson,Germany,couple,2,2,0,12,December,2000,8000,0,2023
1882,Ulrike Russo,Netherlands,single,1,8,3,2,February,2000,16000,0,2023
1883,Anna Esposito,Sweden,couple,1,1,0,11,November,2000,2000,0,2023
1884,Anna Jansen,Germany,couple,1,5,2,11,November,2000,10000,0,2023
1885,Pavel Popov,Russia,family,2,14,3,9,September,2000,56000,0,2023
1886,Pilar Bianchi,Germany,single,1,1,0,6,June,2000,2000,0,2023
1887,Valentina Janssen,Denmark,couple,2,7,2,7,July,2000,28000,0,2023
1888,Sophie Nilsson,Germany,family,1,3,2,6,June,2000,3000,1,2023
1889,Erik Nilsson,Denmark,couple,1,6,1,8,August,2000,12000,0,2023
1890,Thomas Esposito,Germany,couple,1,2,2,6,June,2000,4000,0,2023
1891,Lars Fernandez,Denmark,family,3,10,3,4,April,2000,60000,0,2023
1892,Anna Leroy,Netherlands,couple,1,1,0,10,October,2000,1000,1,2023
1893,Stefan Leroy,Germany,single,1,2,2,8,August,2000,4000,0,2023
1894,Anna Fernandez,Poland,couple,2,12,2,2,February,2000,48000,0,2023
1895,Igor Vasiliev,Russia,single,1,1,1,8,August,2000,2000,0,2023
1896,Emma Andersson,Germany,couple,1,2,2,6,June,2000,4000,0,2023
1897,Stefan Esposito,France,family,1,2,2,2,February,2000,4000,0,2023
1898,Nikolai Kuznetsov,Russia,family,1,8,2,2,February,2000,16000,0,2023
1899,Andreas Martin,Germany,couple,2,7,3,8,August,2000,28000,0,2023
1900,Lars Mueller,Denmark,couple,1,4,1,6,June,2000,8000,0,2023
1901,Pierre de Jong,Netherlands,couple,2,2,1,12,December,2000,8000,0,2023
1902,Francesca de Vries,Netherlands,single,1,3,3,7,July,2000,6000,0,2023
1903,Lucia Rossi,Italy,couple,1,4,0,5,May,2000,8000,0,2023
1904,Nikolai Petrov,Russia,single,1,5,2,12,December,2000,5000,1,2023
1905,Sabine Russo,Spain,family,1,13,1,3,March,2000,26000,0,2023
1906,Anna Becker,Norway,family,2,4,4,6,June,2000,16000,0,2023
1907,Ingrid Schmidt,France,couple,2,4,0,7,July,2000,16000,0,2023
1908,Antonio Fernandez,Spain,single,1,1,0,7,July,2000,2000,0,2023
1909,Nathalie de Vries,Poland,couple,1,2,1,4,April,2000,4000,0,2023
1910,Thomas Rossi,France,single,1,5,0,1,January,2000,10000,0,2023
1911,Nils Bakker,Czech Republic,couple,1,10,3,9,September,2000,20000,0,2023
1912,Dmitri Zaytsev,Russia,couple,1,3,2,12,December,2000,3000,1,2023
1913,Jose Jansen,Sweden,couple,1,3,1,4,April,2000,6000,0,2023
1914,Giulia Fischer,Italy,couple,1,6,4,10,October,2000,12000,0,2023
1915,Carmen Bakker,Italy,couple,1,1,1,2,February,2000,2000,0,2023
1916,Pierre Ricci,Norway,couple,1,7,1,2,February,2000,14000,0,2023
1917,Pierre Rossi,Sweden,family,1,3,1,8,August,2000,3000,1,2023
1918,Ingrid Wagner,Germany,couple,2,4,2,9,September,2000,16000,0,2023
1919,Svetlana Kuznetsov,Russia,couple,1,14,2,11,November,2000,28000,0,2023
1920,Marie Jansen,Norway,couple,2,1,0,5,May,2000,2000,1,2023
1921,Andreas Schneider,Sweden,single,1,10,3,10,October,2000,20000,0,2023
1922,Andreas Leroy,France,family,1,11,3,1,January,2000,22000,0,2023
1923,Klaus Sanchez,Italy,single,1,2,0,5,May,2000,4000,0,2023
1924,Giulia Garcia,France,couple,1,4,4,4,April,2000,8000,0,2023
1925,Mikhail Volkov,Russia,couple,2,2,1,6,June,2000,8000,0,2023
1926,Klaus van Dijk,Germany,couple,1,7,3,3,March,2000,14000,0,2023
1927,Nils Nilsson,Spain,couple,1,6,0,9,September,2000,12000,0,2023
1928,Chiara Durand,Netherlands,couple,1,6,2,5,May,2000,12000,0,2023
1929,Giuseppe Leroy,Netherlands,single,1,5,0,7,July,2000,10000,0,2023
1930,Chiara Bianchi,Germany,couple,1,3,0,7,July,2000,6000,0,2023
1931,Viktor Smirnov,Russia,family,3,7,3,11,November,2000,42000,0,2023
1932,Piet Ricci,Spain,couple,1,6,4,10,October,2000,12000,0,2023
1933,Petra Jansen,Germany,couple,1,1,1,6,June,2000,2000,0,2023
1934,Erik Fischer,Sweden,couple,1,5,3,5,May,2000,10000,0,2023
1935,Jean Durand,France,couple,2,10,3,3,March,2000,40000,0,2023
1936,Natasha Ivanov,Russia,family,2,14,0,3,March,2000,56000,0,2023
1937,Valentina Weber,Spain,family,2,12,2,6,June,2000,48000,0,2023
1938,Larisa Novikov,Russia,couple,1,1,0,7,July,2000,2000,0,2023
1939,Vladimir Morozov,Russia,couple,1,2,2,10,October,2000,4000,0,2023
1940,Anna van Dijk,Netherlands,couple,2,2,0,2,February,2000,8000,0,2023
1941,Jose Mueller,Spain,single,1,2,1,6,June,2000,4000,0,2023
1942,Giulia Robert,Germany,couple,1,2,2,11,November,2000,4000,0,2023
1943,Vladimir Golubev,Russia,couple,1,10,4,8,August,2000,20000,0,2023
1944,Karin Esposito,Germany,family,2,2,0,4,April,2000,8000,0,2023
1945,Emma Johansson,Italy,couple,2,6,2,5,May,2000,24000,0,2023
1946,Catherine Martinez,Netherlands,couple,1,7,4,4,April,2000,14000,0,2023
1947,Giulia Janssen,Norway,couple,1,2,2,4,April,2000,2000,1,2023
1948,Carmen Robert,Italy,couple,1,2,0,10,October,2000,2000,1,2023
1949,Olga Lebedev,Russia,couple,1,7,1,4,April,2000,14000,0,2023
1950,Ulrike Mueller,Netherlands,couple,1,5,1,6,June,2000,10000,0,2023
1951,Chiara Schmidt,Denmark,family,1,4,1,10,October,2000,8000,0,2023
1952,Sergei Semenov,Russia,single,1,1,0,11,November,2000,2000,0,2023
1953,Francesca Karlsson,Sweden,couple,1,2,2,7,July,2000,4000,0,2023
1954,Lars Mueller,Poland,family,1,7,4,11,November,2000,14000,0,2023
1955,Antonio Mueller,Spain,couple,1,2,0,7,July,2000,4000,0,2023
1956,Irina Novikov,Russia,couple,1,1,0,3,March,2000,2000,0,2023
1957,Igor Sokolov,Russia,couple,2,3,1,8,August,2000,12000,0,2023
1958,Lucia Leroy,Germany,family,1,4,3,4,April,2000,4000,1,2023
1959,Chiara de Jong,Germany,couple,1,9,0,8,August,2000,18000,0,2023
1960,Stefan Bernard,Germany,couple,1,1,0,8,August,2000,2000,0,2023
1961,Viktor Smirnov,Russia,single,1,5,3,1,January,2000,10000,0,2023
1962,Klaus Durand,Spain,couple,1,6,1,5,May,2000,12000,0,2023
1963,Lucia Gonzalez,Sweden,family,1,13,0,4,April,2000,26000,0,2023
1964,Lars Ricci,Germany,couple,1,4,4,9,September,2000,8000,0,2023
1965,Jose Meyer,Italy,family,1,4,4,5,May,2000,8000,0,2023
1966,Kees Wagner,Germany,single,1,1,1,3,March,2000,1000,1,2023
1967,Isabel Martin,Germany,couple,1,5,0,5,May,2000,10000,0,2023
1968,Sophie Rodriguez,Czech Republic,couple,1,8,3,3,March,2000,16000,0,2023
1969,Dmitri Golubev,Russia,couple,1,2,2,4,April,2000,4000,0,2023
1970,Piet Fischer,Poland,couple,1,2,2,6,June,2000,4000,0,2023
1971,Carlos Eriksson,France,couple,2,10,1,7,July,2000,40000,0,2023
1972,Sabine Leroy,Sweden,couple,1,3,1,4,April,2000,6000,0,2023
1973,Isabelle Rossi,Spain,couple,1,3,3,12,December,2000,6000,0,2023
1974,Anastasia Volkov,Russia,family,1,7,4,7,July,2000,14000,0,2023
1975,Lars Bianchi,Netherlands,family,1,1,1,7,July,2000,2000,0,2023
1976,Giuseppe Lopez,Denmark,couple,1,2,1,10,October,2000,4000,0,2023
1977,Nathalie Durand,Poland,single,1,2,0,5,May,2000,2000,1,2023
1978,Thomas Robert,Sweden,couple,1,1,1,6,June,2000,2000,0,2023
1979,Sabine Janssen,France,family,1,3,0,10,October,2000,6000,0,2023
1980,Igor Popov,Russia,family,2,5,1,9,September,2000,20000,0,2023
1981,Ingrid Dubois,Denmark,couple,2,14,1,9,September,2000,56000,0,2023
1982,Manuel Martinez,Norway,couple,1,12,4,10,October,2000,24000,0,2023
1983,Giuseppe Gonzalez,France,family,1,3,2,1,January,2000,6000,0,2023
1984,Petra van den Berg,Germany,couple,2,8,3,5,May,2000,32000,0,2023
1985,Francesca Petit,Netherlands,couple,1,1,0,11,November,2000,2000,0,2023
1986,Manuel Esposito,Sweden,couple,1,1,0,7,July,2000,2000,0,2023
1987,Jose Rossi,Denmark,single,1,3,1,3,March,2000,6000,0,2023
1988,Petra Meyer,France,single,1,1,0,10,October,2000,2000,0,2023
1989,Pierre Larsson,Czech Republic,single,1,1,1,3,March,2000,2000,0,2023
1990,Vladimir Vinogradov,Russia,couple,1,13,0,7,July,2000,13000,1,2023
1991,Klaus Petit,Sweden,couple,2,7,0,8,August,2000,28000,0,2023
1992,Giuseppe Bernard,Germany,family,1,1,0,11,November,2000,2000,0,2023
1993,Anna Leroy,Denmark,family,1,4,3,9,September,2000,8000,0,2023
1994,Francesca Rodriguez,Norway,single,1,12,0,11,November,2000,24000,0,2023
1995,Isabel Fischer,Norway,couple,1,13,1,9,September,2000,26000,0,2023
1996,Vladimir Kozlov,Russia,couple,2,9,0,3,March,2000,36000,0,2023
1997,Jean Schmidt,Italy,couple,1,2,0,5,May,2000,4000,0,2023
1998,Valentina Lopez,Poland,couple,1,5,1,9,September,2000,10000,0,2023
1999,Jan van Dijk,Spain,couple,1,2,1,3,March,2000,4000,0,2023
2000,Catherine Wagner,Germany,couple,1,1,0,4,April,2000,2000,0,2023
